Region,CancerSiteICD10Code,CancerSite,Sex,SexQF,Year,IncidencesAgeUnder5,IncidencesAge5To9,IncidencesAge10To14,IncidencesAge15To19,IncidencesAge20To24,IncidencesAge25To29,IncidencesAge30To34,IncidencesAge35To39,IncidencesAge40To44,IncidencesAge45To49,IncidencesAge50To54,IncidencesAge55To59,IncidencesAge60To64,IncidencesAge65To69,IncidencesAge70To74,IncidencesAge75To79,IncidencesAge80To84,IncidencesAge85To89,IncidencesAge90AndOver,IncidencesAllAges,IncidenceRateAgeUnder5,IncidenceRateAge5To9,IncidenceRateAge10To14,IncidenceRateAge15To19,IncidenceRateAge20To24,IncidenceRateAge25To29,IncidenceRateAge30To34,IncidenceRateAge35To39,IncidenceRateAge40To44,IncidenceRateAge45To49,IncidenceRateAge50To54,IncidenceRateAge55To59,IncidenceRateAge60To64,IncidenceRateAge65To69,IncidenceRateAge70To74,IncidenceRateAge75To79,IncidenceRateAge80To84,IncidenceRateAge85To89,IncidenceRateAge90AndOver,CrudeRate,CrudeRateLower95pcConfidenceInterval,CrudeRateUpper95pcConfidenceInterval,EASR,EASRLower95pcConfidenceInterval,EASRLower95pcConfidenceIntervalQF,EASRUpper95pcConfidenceInterval,EASRUpper95pcConfidenceIntervalQF,WASR,WASRLower95pcConfidenceInterval,WASRLower95pcConfidenceIntervalQF,WASRUpper95pcConfidenceInterval,WASRUpper95pcConfidenceIntervalQF,StandardisedIncidenceRatio,SIRLower95pcConfidenceInterval,SIRUpper95pcConfidenceInterval
South East of Scotland,C33-C34,"Trachea, bronchus and lung",Female, ,2015-2019,1,0,1,0,1,1,5,3,21,47,111,237,323,564,707,630,477,303,141,3573,.517448358653806,0,.528259227368054,0,.375469806595503,.353200883002208,1.87590512422244,1.21198409876862,8.80207896722273,17.2797294067906,39.2974605343747,89.9789289849845,140.082748570982,253.645022891014,370.114437080546,434.908669179472,432.280574561602,431.937732540735,342.249623768144,91.2256173175992,88.2586526682615,94.2668968019692,89.6966852287166,86.7712361729838, ,92.6699585974506, ,36.6013489985572,35.2785366375685, ,37.9481676985513, ,93.9879804627892,90.9311744504507,97.1213516052798
South East of Scotland,C45,Mesothelioma,All,d,2015-2019,0,0,0,0,0,0,1,1,1,2,4,10,15,42,51,52,41,30,8,258,0,0,0,0,0,0,.192908304895434,.206541158489358,.212237621240741,.376793300615115,.722545962955068,1.93745132153555,3.33603181239936,9.78464463102571,14.0908111333985,19.7542870601822,21.4137235853885,26.7162996143947,13.4655198532258,3.38659119906331,2.98592205847291,3.82604535299167,3.93235289840973,3.45944136237899, ,4.43512087736702, ,1.39340666877225,1.21714620151801, ,1.58141243373043, ,90.4525975316932,79.7511096971958,102.189995812864
South East of Scotland,C45,Mesothelioma,Male, ,2015-2019,0,0,0,0,0,0,1,1,1,1,3,9,12,39,43,48,35,25,8,226,0,0,0,0,0,0,.397072779469749,.42258818358921,.429941098069564,.386398763523957,1.1064517199792,3.56087312609052,5.47800125994029,18.8509613990314,25.1585574200192,40.5487598837602,43.1454247358884,59.3232404726876,43.9246691923351,6.10543986587483,5.33533210600452,6.95548145582992,7.07453520372814,6.16891325914091, ,8.04127737931822, ,2.47833481075991,2.1462941335767, ,2.83390741465185, ,92.7158279119474,81.0211457749773,105.624367100545
South East of Scotland,C45,Mesothelioma,Female, ,2015-2019,0,0,0,0,0,0,0,0,0,1,1,1,3,3,8,4,6,5,0,32,0,0,0,0,0,0,0,0,0,.367653817165757,.354031175985357,.379657928206686,1.301078160102,1.3491756536756,4.18799928804012,2.76132488367919,5.43749150391953,7.12768535545767,0,.817022041467443,.558842471544898,1.15339134562817,.790170593091318,.539683636659983, ,1.08765604329517, ,.308478526784585,.200079051063987, ,.43996922688956, ,77.1517549482338,52.7717432712804,108.915258023506
South East of Scotland,C60,Penis,Male, ,2015-2019,0,0,0,0,0,0,1,0,1,2,9,14,7,11,11,19,10,6,2,93,0,0,0,0,0,0,.397072779469749,0,.429941098069564,.772797527047913,3.3193551599376,5.53913597391858,3.19550073496517,5.31693783049602,6.43591003767933,16.0505507873218,12.3272642102538,14.237577713445,10.9811672980838,2.51241552002814,2.02784358087964,3.07787874935015,2.78193623601498,2.23830932183821, ,3.38377462178511, ,1.18798461751186,.944161432655355, ,1.45939074432961, ,90.0334164751035,72.6685869468187,110.297017786695
South East of Scotland,C61,Prostate,Male, ,2015-2019,0,0,0,0,0,0,0,0,6,36,166,413,722,1141,1150,828,462,258,117,5299,0,0,0,0,0,0,0,0,2.57964658841739,13.9103554868624,61.223661838849,163.404511230598,329.593075806407,551.511460417815,672.845140302839,699.466107994864,569.519606513726,612.215841678136,642.398286937902,143.153654200313,139.324933729164,147.060927966526,157.636076567673,153.365817072888, ,161.964156350302, ,66.7216115989593,64.8510155372886, ,68.6184337798054, ,100.080812783673,97.4040983203606,102.812445004139
South East of Scotland,C62,Testis,Male, ,2015-2019,2,0,1,4,26,45,48,50,36,30,29,14,7,5,6,3,2,1,2,311,.981922801229367,0,.500385296678442,1.9709773583976,10.3007828594973,16.850903208412,19.059493414548,21.1294091794605,15.4778795305043,11.5919629057187,10.6956999597989,5.53913597391858,3.19550073496517,2.41678992295274,3.51049638418872,2.53429749273501,2.46545284205076,2.3729296189075,10.9811672980838,8.40173362073926,7.49381519314986,9.38933097867804,8.34427191779417,7.43508631403035, ,9.30514270918335, ,7.63732024656555,6.78403966211406, ,8.54041429012745, ,103.674177570031,92.4708116303333,115.860751017433
South East of Scotland,C90,Multiple myeloma and malignant plasma cell neoplasms,All,d,2015-2019,0,0,0,0,0,0,3,2,7,14,18,62,53,101,113,111,120,62,24,690,0,0,0,0,0,0,.578724914686302,.413082316978716,1.48566334868519,2.63755310430581,3.25145683329781,12.0121981935204,11.7873124038111,23.5297406603237,31.2208168249811,42.1678050707735,62.6743129328445,55.2136858697491,40.3965595596775,9.05716250912279,8.39388361564652,9.75891999665207,9.66864281176443,8.9498482125742, ,10.4148057359832, ,3.8069190928377,3.50135275546592, ,4.12508649598708, ,103.549005657244,95.9658503562622,111.572080209896
South East of Scotland,C90,Multiple myeloma and malignant plasma cell neoplasms,Male, ,2015-2019,0,0,0,0,0,0,1,1,2,8,14,41,35,63,70,59,65,32,11,402,0,0,0,0,0,0,.397072779469749,.42258818358921,.859882196139129,3.09119010819165,5.16344135990293,16.2217553521901,15.9775036748258,30.4515530292045,40.9557911488684,49.8411840237886,80.1272173666498,75.9337478050401,60.3964201394608,10.8601186994765,9.82431191800998,11.9754265349009,12.1688943660327,10.9918254982443, ,13.4049737861718, ,4.82032243086031,4.32987415844797, ,5.33670457864121, ,104.517958672018,94.5493373914116,115.251699386573
South East of Scotland,C90,Multiple myeloma and malignant plasma cell neoplasms,Female, ,2015-2019,0,0,0,0,0,0,2,1,5,6,4,21,18,38,43,52,55,30,13,288,0,0,0,0,0,0,.750362049688975,.403994699589541,2.09573308743398,2.20592290299454,1.41612470394143,7.9728164923404,7.80646896061203,17.089558279891,22.5104961732156,35.8972234878295,49.8436721192623,42.766112132746,31.5549298509636,7.35319837320699,6.52839803417053,8.25335742094793,7.16839125749615,6.36160363357798, ,8.02264603326518, ,2.79351575481509,2.43737467377129, ,3.17358798898052, ,102.226165304144,90.7595664825375,114.740421406588
South East of Scotland,C82-C86,Non-Hodgkin lymphoma,All,d,2015-2019,1,2,3,5,7,7,18,22,37,55,89,132,159,214,235,222,198,95,39,1540,.251928512765218,.473696800888655,.77091690286704,1.25125438251847,1.34942100200293,1.27232706803133,3.47234948811781,4.54390548676588,7.85279198590742,10.3618157669157,16.0766476757503,25.5743574442692,35.3619372114333,49.8550940723691,64.9282473793854,84.3356101415471,103.412616339193,84.6016154455833,65.6444092844759,20.2145366145639,19.2174211153998,21.2499703045795,21.2622865315754,20.201921916576, ,22.3493917137981, ,9.93783608452001,9.38938894964585, ,10.5016310041261, ,105.278621598501,100.085579218748,110.67122760872
South East of Scotland,C82-C86,Non-Hodgkin lymphoma,Male, ,2015-2019,1,1,3,2,3,2,13,14,24,41,48,78,94,117,130,114,107,53,13,858,.490961400614684,.464636514854429,1.50115589003533,.985488679198798,1.18855186840354,.748929031484976,5.16194613310674,5.91623457024895,10.3185863536695,15.8423493044822,17.7032275196672,30.8609004261178,42.9110098695323,56.5528841970941,76.0607549907557,96.3033047239305,131.901727049716,125.765269802098,71.3775874375446,23.179059313808,21.6538445013765,24.7833638017304,25.3672675115202,23.6800952044483, ,27.1116754029888, ,11.9416685544014,11.0786326658456, ,12.8366145940911, ,107.461485805212,100.390368392852,114.899274441157
South East of Scotland,C82-C86,Non-Hodgkin lymphoma,Female, ,2015-2019,0,1,0,3,4,5,5,8,13,14,41,54,65,97,105,108,91,42,26,682,0,.483117460348134,0,1.52552198277177,1.50187922638201,1.76600441501104,1.87590512422244,3.23195759671633,5.44890602732836,5.14715344032059,14.5152782153996,20.501528123161,28.1900268022101,43.6233461355112,54.9674906555266,74.5557718593381,82.4686211427795,59.8725569858444,63.1098597019273,17.4127822587749,16.1302854539228,18.7701290759668,17.1573055516306,15.8900737138994, ,18.472461791436, ,7.93400361463863,7.26704921974325, ,8.62982111904346, ,102.655260929582,95.0944333612532,110.657359021663
South East of Scotland,C15,Oesophagus,All,d,2015-2019,0,0,0,0,0,0,0,3,5,25,37,91,120,183,191,174,158,103,53,1143,0,0,0,0,0,0,0,.619623475468074,1.06118810620371,4.70991625768894,6.68355015733438,17.6308070259735,26.6882544991949,42.6330944637549,52.7714691466494,66.1008836244558,82.5211786949119,91.7259620094219,89.2090690276212,15.0033865911991,14.1460954671725,15.8990481750638,16.1742269414077,15.2336589452228, ,17.1425719801789, ,6.50668184039051,6.10234742950521, ,6.92380296869377, ,91.2382178541521,86.0248805943999,96.6848925909197
South East of Scotland,C15,Oesophagus,Male, ,2015-2019,0,0,0,0,0,0,0,2,3,15,31,63,84,131,134,116,86,48,26,739,0,0,0,0,0,0,0,.845176367178421,1.28982329420869,5.79598145285935,11.4333344397851,24.9261118826336,38.346008819582,63.3198959813617,78.4010859135482,97.9928363857539,106.014472208183,113.90062170756,142.755174875089,19.9642480569978,18.5506128028352,21.4570423089518,22.3852447999796,20.7736889792705, ,24.0561474252518, ,9.16906925573877,8.48066062856361, ,9.88395964875686, ,88.5931088002044,82.3199778754494,95.2175147483824
South East of Scotland,C15,Oesophagus,Female, ,2015-2019,0,0,0,0,0,0,0,1,2,10,6,28,36,52,57,58,72,55,27,404,0,0,0,0,0,0,0,.403994699589541,.838293234973594,3.67653817165757,2.12418705591214,10.6304219897872,15.6129379212241,23.3857113303771,29.8394949272859,40.0392108133482,65.2498980470343,78.4045389100344,65.5371619981553,10.3149032735265,9.33347461527244,11.371464901299,9.9632090828358,9.01213394802815, ,10.9613071909805, ,3.84429442504224,3.42895204692009, ,4.28303786131273, ,96.5089931078419,87.326484159031,106.394466209117
South East of Scotland,C25,Pancreas,All,d,2015-2019,0,0,0,3,0,0,1,4,9,27,43,80,110,174,224,180,180,96,50,1181,0,0,0,.750752629511085,0,0,.192908304895434,.826164633957432,1.91013859116667,5.08670955830405,7.76736910176699,15.4996105722844,24.4642332909287,40.5363848999637,61.8890528212014,68.3802244390922,94.0114693992667,85.4921587660632,84.1594990826615,15.5021868453247,14.6305544309588,16.4121836011081,16.4071922204916,15.469803104752, ,17.3717648220348, ,6.62907320133767,6.21800358941497, ,7.05311416775663, ,99.655916424844,94.0526213603528,105.50583692613
South East of Scotland,C25,Pancreas,Male, ,2015-2019,0,0,0,2,0,0,1,4,7,13,26,47,57,96,125,88,90,39,22,617,0,0,0,.985488679198798,0,0,.397072779469749,1.69035273435684,3.00958768648695,5.02318392581144,9.58924823981972,18.5956707695838,26.0205059847164,46.4023665206926,73.1353413372651,74.3393931202271,110.945377892284,92.5442551373926,120.792840278922,16.6683911382512,15.3789402787721,18.0370918877554,18.7540262756483,17.2795739353024, ,20.287983478541, ,7.6182573188604,6.98333903981303, ,8.28040618473218, ,102.777821274531,94.8270269309965,111.21727291951
South East of Scotland,C25,Pancreas,Female, ,2015-2019,0,0,0,1,0,0,0,0,2,14,17,33,53,78,99,92,90,57,28,564,0,0,0,.508507327590591,0,0,0,0,.838293234973594,5.14715344032059,6.01852999175107,12.5287116308206,22.9857141618021,35.0785669955657,51.8264911894965,63.5104723246214,81.5623725587929,81.2556130522174,67.9644642943832,14.4000134808637,13.2359537898823,15.6390175126821,14.0603581653348,12.9203703755019, ,15.2478524482825, ,5.63988908381494,5.12597389884044, ,6.1780029220884, ,96.4508832844006,88.6540443758731,104.749697269584
South East of Scotland,C43,Malignant melanoma of the skin,All,d,2015-2019,0,0,0,3,15,30,45,48,94,113,155,149,201,181,237,231,155,107,58,1822,0,0,0,.750752629511085,2.89161643286341,5.45283029156284,8.68087372029453,9.91397560748918,19.9503363966297,21.288821484754,27.9986560645089,28.8680246908796,44.7028262861515,42.1671590051346,65.4808282081461,87.7546213635017,80.9543208715908,95.2881352913412,97.6250189358873,23.916159553075,22.8304852651896,25.0401257862585,25.1897371723667,24.0312951310438, ,26.3750653473689, ,13.0945803334053,12.4401015426096, ,13.765601563511, ,93.8720736278457,89.6107499624776,98.283695015572
South East of Scotland,C43,Malignant melanoma of the skin,Male, ,2015-2019,0,0,0,0,3,7,15,14,30,56,75,71,92,96,137,140,87,62,23,908,0,0,0,0,1.18855186840354,2.62125161019742,5.95609169204624,5.91623457024895,12.8982329420869,21.6383307573416,27.66129299948,28.0913324391585,41.9980096595422,46.4023665206926,80.1563341056425,118.267216327634,107.247198629208,147.121636372265,126.283423927964,24.5298203460812,22.9600499863256,26.178655393999,27.1710120132773,25.4071949594277, ,28.9931816918051, ,12.6942288559161,11.8140787944392, ,13.6055516045531, ,93.6248621339428,87.6333982161263,99.9180983609086
South East of Scotland,C43,Malignant melanoma of the skin,Female, ,2015-2019,0,0,0,3,12,23,30,34,64,57,80,78,109,85,100,91,68,45,35,914,0,0,0,1.52552198277177,4.50563767914603,8.12362030905077,11.2554307453346,13.7358197860444,26.825383519155,20.9562675784481,28.3224940788286,29.6133184001215,47.2725064837062,38.2266435208088,52.3499911005015,62.8201411037016,61.624903711088,64.149168199119,84.955580367979,23.3361920594138,21.8476362523377,24.8994687719671,23.208462331456,21.7233944358214, ,24.7419356285693, ,13.4949318108944,12.5354373244403, ,14.4893068319288, ,94.1189583597787,88.1153515302794,100.423927715491
South East of Scotland,C44,Non-melanoma skin cancer,All,d,2015-2019,1,0,2,3,10,28,95,178,298,541,769,1115,1465,1985,2571,2857,2636,1836,987,17377,.251928512765218,0,.51394460191136,.750752629511085,1.92774428857561,5.08930827212531,18.3262889650662,36.7643262111057,63.2468111297409,101.922587816389,138.909461378112,216.025822351213,325.819107011004,462.44094268062,710.342655371914,1085.3461179027,1376.74574075815,1635.03753640096,1661.30851189174,228.096105682648,224.717158940825,231.51314149594,249.754386383922,245.978623497385, ,253.558509609962, ,99.0193942881459,97.391029972491, ,100.661072137661, ,102.869867791558,101.345984674107,104.41092883379
South East of Scotland,C44,Non-melanoma skin cancer,Male, ,2015-2019,1,0,1,1,6,10,40,86,136,258,387,643,839,1200,1646,1837,1629,1086,502,10308,.490961400614684,0,.500385296678442,.492744339599399,2.37710373680707,3.74464515742488,15.88291117879,36.3425837886721,58.4719893374608,99.6908809891808,142.732271877317,254.404602230689,383.003588090825,580.029581508657,963.046174729107,1551.83483138474,2008.11133985035,2577.00156613355,2756.27299181903,278.472894413441,273.122718723374,283.90152081351,323.149885491503,316.821430122786, ,329.540054128335, ,121.270492669042,118.741955569836, ,123.825299312031, ,103.624873148132,101.633974614286,105.644964630502
South East of Scotland,C44,Non-melanoma skin cancer,Female, ,2015-2019,0,0,1,2,4,18,55,92,162,283,382,472,626,785,925,1020,1007,750,485,7069,0,0,.528259227368054,1.01701465518118,1.50187922638201,6.35761589403973,20.6349563664468,37.1675123622378,67.9017520328611,104.046030257909,135.239909226406,179.198542113556,271.491642741285,353.034296045116,484.237417679639,704.137845338193,912.592324074494,1069.15280331865,1177.24161367057,180.485275347917,176.3021383188,184.74260671201,176.358887276341,172.257956418442, ,180.507390411368, ,76.7682959072495,74.7244793586335, ,78.8393039379161, ,101.78843166874,99.4292643802814,104.18944239834
South East of Scotland,"C44, M-8090-8098",Basal cell carcinoma of the skin,All,d,2015-2019,0,0,1,0,6,26,88,166,277,499,696,971,1238,1574,1883,1812,1482,856,389,11964,0,0,.25697230095568,0,1.15664657314537,4.72578625268779,16.9759308307982,34.2858323092334,58.7898210836853,94.0099285034712,125.722997554182,188.126523321102,275.333825583361,366.691205934154,520.254850278224,688.360926020195,774.027764720629,762.30508233073,654.760902863106,157.043322114703,154.241741166975,159.883012107967,166.83927160014,163.821367217468, ,169.884338701309, ,74.270027268624,72.8141748946181, ,75.7400904125177, ,102.160021321894,100.33753332622,104.007300062263
South East of Scotland,"C44, M-8090-8098",Basal cell carcinoma of the skin,Male, ,2015-2019,0,0,1,0,2,9,36,77,127,233,336,550,685,899,1139,1049,811,442,169,6565,0,0,.500385296678442,0,.792367912269025,3.37018064168239,14.294620060911,32.5392901363692,54.6025194548347,90.0309119010819,123.92259263767,217.608913261087,312.702571921592,434.538828146902,666.40923026516,886.159356626343,999.741127451585,1048.83489155712,927.90863668808,177.35492353747,173.090403337091,181.697960226521,197.861439327795,193.037234148914, ,202.744356227588, ,84.5610349141402,82.3709827348561, ,86.7794212367689, ,103.32254287014,100.838140055514,105.852687427397
South East of Scotland,"C44, M-8090-8098",Basal cell carcinoma of the skin,Female, ,2015-2019,0,0,0,0,4,17,52,89,150,266,360,421,553,675,744,763,671,414,220,5399,0,0,0,0,1.50187922638201,6.00441501103753,19.5094132919133,35.9555282634692,62.8719926230195,97.7959153660913,127.451223354729,159.835987775015,239.832074178803,303.564522077011,389.483933787731,526.722721561805,608.092799855,590.172347431895,534.006505170154,137.846937558835,134.19422265212,141.573889573884,135.817103872485,132.207609412519, ,139.474533216858, ,63.9790196231079,62.0691652998377, ,65.9174105134626, ,100.781203560894,98.1106690457072,103.506013530139
South East of Scotland,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,All,d,2015-2019,0,0,0,1,0,0,3,6,14,34,70,138,217,398,671,1004,1110,950,583,5199,0,0,0,.250250876503695,0,0,.578724914686302,1.23924695093615,2.97132669737038,6.40548611045696,12.6445543517137,26.7368282371905,48.2612602193775,92.7211562654341,185.390868049224,381.409696315825,579.737394628811,846.016154455834,981.299759303833,68.2437505578687,66.4011837623745,70.1244869988962,79.7237450243808,77.5072285815753, ,81.971074622517, ,23.4588927257054,22.7656250985228, ,24.1624138227088, ,104.482106531939,101.661111808681,107.361539499552
South East of Scotland,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Male, ,2015-2019,0,0,0,1,0,0,2,5,5,20,48,87,149,291,498,756,791,623,324,3600,0,0,0,.492744339599399,0,0,.794145558939498,2.11294091794605,2.14970549034782,7.72797527047913,17.7032275196672,34.4217735522083,68.0185156442586,140.657173515849,291.371199887664,638.642968169224,975.086599031077,1478.33515257937,1778.94910228957,97.2547943236699,94.1035272104318,100.484691947465,120.667922615336,116.665829653368, ,124.736565098996, ,34.9484567924946,33.7403787022738, ,36.1774876824829, ,104.025572786881,100.654917707728,107.480332551628
South East of Scotland,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Female, ,2015-2019,0,0,0,0,0,0,1,1,9,14,22,51,68,107,173,248,319,327,259,1599,0,0,0,0,0,0,.375181024844487,.403994699589541,3.77231955738117,5.14715344032059,7.78868587167786,19.362554338541,29.4911049623121,48.1205983144299,90.5654846038676,171.20214278811,289.093298291721,466.150622246932,628.671294723045,40.8255701345763,38.8488198803696,42.8768411078989,38.7795674334255,36.894524743546, ,40.7109150904072, ,11.9693286589163,11.2962364666188, ,12.6616246952328, ,105.524762876957,100.41531550967,110.82682926189
South East of Scotland,C16,Stomach,All,d,2015-2019,0,0,0,0,3,1,8,5,13,18,33,54,84,93,123,158,133,88,43,857,0,0,0,0,.578323286572683,.181761009718761,1.54326643916347,1.03270579244679,2.75908907612963,3.39113970553604,5.96100419437932,10.462237136292,18.6817781494364,21.6659988258426,33.9837209687847,60.0226414520921,69.464030167236,78.3678122022246,72.3771692110889,11.2492583627801,10.508616883773,12.0283286759933,12.2930260082588,11.4699351860003, ,13.1442330798158, ,4.8401949601316,4.48680359936449, ,5.20679186253516, ,97.9739894205727,91.5234663648695,104.759203535415
South East of Scotland,C16,Stomach,Male, ,2015-2019,0,0,0,0,2,0,7,1,9,10,24,41,61,64,77,101,88,51,18,554,0,0,0,0,.792367912269025,0,2.77950945628824,.42258818358921,3.86946988262608,3.86398763523957,8.85161375983359,16.2217553521901,27.8465064046965,30.934911013795,45.0513702637553,85.3213489220788,108.479925050234,121.019410564283,98.8305056827541,14.966432237587,13.745945622048,16.2662269865138,17.0263877512365,15.6164878691537, ,18.4963499795482, ,6.72113967813786,6.12736718698477, ,7.34197855325683, ,100.476753384005,92.283048248989,109.202891608836
